 x ,            1  ,            2  ,            3  ,            4  ,            5  ,            6  ,            7  ,            8  ,            9  ,           10  ,           11  ,           12  ,           13  ,           14  ,           15  ,           16  ,           17  ,           18  , 
   67.329999999999998       ,    8.8315630480584723E-012  ,    8.8315630480584723E-012  ,    8.8315630480584723E-012  ,    8.8315630480584723E-012  ,    8.8315630480584723E-012  ,    8.8315630480584723E-012  ,    8.6398037406534439E-010  ,    8.6398037406534439E-010  ,    8.6398037406534439E-010  ,    8.6398037406534439E-010  ,    8.6398037406534439E-010  ,    8.6398037406534439E-010  ,    2.4746716166021612E-013  ,    2.4746716166021612E-013  ,    2.4746716166021612E-013  ,    2.4746716166021612E-013  ,    2.4746716166021612E-013  ,    2.4746716166021612E-013  , 
   68.319999999999993       ,    8.8297462359126673E-012  ,    8.8297462359126673E-012  ,    8.8297462359126673E-012  ,    8.8297462359126673E-012  ,    8.8297462359126673E-012  ,    8.8297462359126673E-012  ,    8.6417990478539667E-010  ,    8.6417990478539667E-010  ,    8.6417990478539667E-010  ,    8.6417990478539667E-010  ,    8.6417990478539667E-010  ,    8.6417990478539667E-010  ,    2.4754627372654587E-013  ,    2.4754627372654587E-013  ,    2.4754627372654587E-013  ,    2.4754627372654587E-013  ,    2.4754627372654587E-013  ,    2.4754627372654587E-013  , 
   69.310000000000002       ,    8.8279878667587392E-012  ,    8.8279878667587392E-012  ,    8.8279878667587392E-012  ,    8.8279878667587392E-012  ,    8.8279878667587392E-012  ,    8.8279878667587392E-012  ,    8.6437395306524370E-010  ,    8.6437395306524370E-010  ,    8.6437395306524370E-010  ,    8.6437395306524370E-010  ,    8.6437395306524370E-010  ,    8.6437395306524370E-010  ,    2.4762318024184574E-013  ,    2.4762318024184574E-013  ,    2.4762318024184574E-013  ,    2.4762318024184574E-013  ,    2.4762318024184574E-013  ,    2.4762318024184574E-013  , 
   70.299999999999997       ,    8.8262851943174417E-012  ,    8.8262851943174417E-012  ,    8.8262851943174417E-012  ,    8.8262851943174417E-012  ,    8.8262851943174417E-012  ,    8.8262851943174417E-012  ,    8.6456274163670140E-010  ,    8.6456274163670140E-010  ,    8.6456274163670140E-010  ,    8.6456274163670140E-010  ,    8.6456274163670140E-010  ,    8.6456274163670140E-010  ,    2.4769797214854029E-013  ,    2.4769797214854029E-013  ,    2.4769797214854029E-013  ,    2.4769797214854029E-013  ,    2.4769797214854029E-013  ,    2.4769797214854029E-013  , 
   71.290000000000006       ,    8.8246356403037507E-012  ,    8.8246356403037507E-012  ,    8.8246356403037507E-012  ,    8.8246356403037507E-012  ,    8.8246356403037507E-012  ,    8.8246356403037507E-012  ,    8.6474648133668765E-010  ,    8.6474648133668765E-010  ,    8.6474648133668765E-010  ,    8.6474648133668765E-010  ,    8.6474648133668765E-010  ,    8.6474648133668765E-010  ,    2.4777073545822389E-013  ,    2.4777073545822389E-013  ,    2.4777073545822389E-013  ,    2.4777073545822389E-013  ,    2.4777073545822389E-013  ,    2.4777073545822389E-013  , 
   72.280000000000001       ,    8.8230367818617113E-012  ,    8.8230367818617113E-012  ,    8.8230367818617113E-012  ,    8.8230367818617113E-012  ,    8.8230367818617113E-012  ,    8.8230367818617113E-012  ,    8.6492537189035987E-010  ,    8.6492537189035987E-010  ,    8.6492537189035987E-010  ,    8.6492537189035987E-010  ,    8.6492537189035987E-010  ,    8.6492537189035987E-010  ,    2.4784155158138184E-013  ,    2.4784155158138184E-013  ,    2.4784155158138184E-013  ,    2.4784155158138184E-013  ,    2.4784155158138184E-013  ,    2.4784155158138184E-013  , 
   73.269999999999996       ,    8.8214863401018729E-012  ,    8.8214863401018729E-012  ,    8.8214863401018729E-012  ,    8.8214863401018729E-012  ,    8.8214863401018729E-012  ,    8.8214863401018729E-012  ,    8.6509960263289854E-010  ,    8.6509960263289854E-010  ,    8.6509960263289854E-010  ,    8.6509960263289854E-010  ,    8.6509960263289854E-010  ,    8.6509960263289854E-010  ,    2.4791049763082945E-013  ,    2.4791049763082945E-013  ,    2.4791049763082945E-013  ,    2.4791049763082945E-013  ,    2.4791049763082945E-013  ,    2.4791049763082945E-013  , 
   74.260000000000005       ,    8.8199821696363785E-012  ,    8.8199821696363785E-012  ,    8.8199821696363785E-012  ,    8.8199821696363785E-012  ,    8.8199821696363785E-012  ,    8.8199821696363785E-012  ,    8.6526935317609629E-010  ,    8.6526935317609629E-010  ,    8.6526935317609629E-010  ,    8.6526935317609629E-010  ,    8.6526935317609629E-010  ,    8.6526935317609629E-010  ,    2.4797764670156316E-013  ,    2.4797764670156316E-013  ,    2.4797764670156316E-013  ,    2.4797764670156316E-013  ,    2.4797764670156316E-013  ,    2.4797764670156316E-013  , 
   75.250000000000000       ,    8.8185222490066756E-012  ,    8.8185222490066756E-012  ,    8.8185222490066756E-012  ,    8.8185222490066756E-012  ,    8.8185222490066756E-012  ,    8.8185222490066756E-012  ,    8.6543479402421053E-010  ,    8.6543479402421053E-010  ,    8.6543479402421053E-010  ,    8.6543479402421053E-010  ,    8.6543479402421053E-010  ,    8.6543479402421053E-010  ,    2.4804306812906522E-013  ,    2.4804306812906522E-013  ,    2.4804306812906522E-013  ,    2.4804306812906522E-013  ,    2.4804306812906522E-013  ,    2.4804306812906522E-013  , 
   76.239999999999995       ,    8.8171046719169702E-012  ,    8.8171046719169702E-012  ,    8.8171046719169702E-012  ,    8.8171046719169702E-012  ,    8.8171046719169702E-012  ,    8.8171046719169702E-012  ,    8.6559608714348359E-010  ,    8.6559608714348359E-010  ,    8.6559608714348359E-010  ,    8.6559608714348359E-010  ,    8.6559608714348359E-010  ,    8.6559608714348359E-010  ,    2.4810682772781399E-013  ,    2.4810682772781399E-013  ,    2.4810682772781399E-013  ,    2.4810682772781399E-013  ,    2.4810682772781399E-013  ,    2.4810682772781399E-013  , 
   77.230000000000004       ,    8.8157276392028057E-012  ,    8.8157276392028057E-012  ,    8.8157276392028057E-012  ,    8.8157276392028057E-012  ,    8.8157276392028057E-012  ,    8.8157276392028057E-012  ,    8.6575338648968406E-010  ,    8.6575338648968406E-010  ,    8.6575338648968406E-010  ,    8.6575338648968406E-010  ,    8.6575338648968406E-010  ,    8.6575338648968406E-010  ,    2.4816898801193611E-013  ,    2.4816898801193611E-013  ,    2.4816898801193611E-013  ,    2.4816898801193611E-013  ,    2.4816898801193611E-013  ,    2.4816898801193611E-013  , 
   78.219999999999999       ,    8.8143894514542260E-012  ,    8.8143894514542260E-012  ,    8.8143894514542260E-012  ,    8.8143894514542260E-012  ,    8.8143894514542260E-012  ,    8.8143894514542260E-012  ,    8.6590683849700564E-010  ,    8.6590683849700564E-010  ,    8.6590683849700564E-010  ,    8.6590683849700564E-010  ,    8.6590683849700564E-010  ,    8.6590683849700564E-010  ,    2.4822960839954254E-013  ,    2.4822960839954254E-013  ,    2.4822960839954254E-013  ,    2.4822960839954254E-013  ,    2.4822960839954254E-013  ,    2.4822960839954254E-013  , 
   79.209999999999994       ,    8.8130885022377957E-012  ,    8.8130885022377957E-012  ,    8.8130885022377957E-012  ,    8.8130885022377957E-012  ,    8.8130885022377957E-012  ,    8.8130885022377957E-012  ,    8.6605658253147384E-010  ,    8.6605658253147384E-010  ,    8.6605658253147384E-010  ,    8.6605658253147384E-010  ,    8.6605658253147384E-010  ,    8.6605658253147384E-010  ,    2.4828874540195165E-013  ,    2.4828874540195165E-013  ,    2.4828874540195165E-013  ,    2.4828874540195165E-013  ,    2.4828874540195165E-013  ,    2.4828874540195165E-013  , 
   80.200000000000003       ,    8.8118232718634230E-012  ,    8.8118232718634230E-012  ,    8.8118232718634230E-012  ,    8.8118232718634230E-012  ,    8.8118232718634230E-012  ,    8.8118232718634230E-012  ,    8.6620275131215445E-010  ,    8.6620275131215445E-010  ,    8.6620275131215445E-010  ,    8.6620275131215445E-010  ,    8.6620275131215445E-010  ,    8.6620275131215445E-010  ,    2.4834645279926161E-013  ,    2.4834645279926161E-013  ,    2.4834645279926161E-013  ,    2.4834645279926161E-013  ,    2.4834645279926161E-013  ,    2.4834645279926161E-013  , 
   81.189999999999998       ,    8.8105923216425838E-012  ,    8.8105923216425838E-012  ,    8.8105923216425838E-012  ,    8.8105923216425838E-012  ,    8.8105923216425838E-012  ,    8.8105923216425838E-012  ,    8.6634547130248200E-010  ,    8.6634547130248200E-010  ,    8.6634547130248200E-010  ,    8.6634547130248200E-010  ,    8.6634547130248200E-010  ,    8.6634547130248200E-010  ,    2.4840278180337885E-013  ,    2.4840278180337885E-013  ,    2.4840278180337885E-013  ,    2.4840278180337885E-013  ,    2.4840278180337885E-013  ,    2.4840278180337885E-013  , 
   82.180000000000007       ,    8.8093942885912366E-012  ,    8.8093942885912366E-012  ,    8.8093942885912366E-012  ,    8.8093942885912366E-012  ,    8.8093942885912366E-012  ,    8.8093942885912366E-012  ,    8.6648486307435564E-010  ,    8.6648486307435564E-010  ,    8.6648486307435564E-010  ,    8.6648486307435564E-010  ,    8.6648486307435564E-010  ,    8.6648486307435564E-010  ,    2.4845778120946670E-013  ,    2.4845778120946670E-013  ,    2.4845778120946670E-013  ,    2.4845778120946670E-013  ,    2.4845778120946670E-013  ,    2.4845778120946670E-013  , 
   83.170000000000002       ,    8.8082278805454789E-012  ,    8.8082278805454789E-012  ,    8.8082278805454789E-012  ,    8.8082278805454789E-012  ,    8.8082278805454789E-012  ,    8.8082278805454789E-012  ,    8.6662104164697019E-010  ,    8.6662104164697019E-010  ,    8.6662104164697019E-010  ,    8.6662104164697019E-010  ,    8.6662104164697019E-010  ,    8.6662104164697019E-010  ,    2.4851149753678435E-013  ,    2.4851149753678435E-013  ,    2.4851149753678435E-013  ,    2.4851149753678435E-013  ,    2.4851149753678435E-013  ,    2.4851149753678435E-013  , 
   84.159999999999997       ,    8.8070918716472662E-012  ,    8.8070918716472662E-012  ,    8.8070918716472662E-012  ,    8.8070918716472662E-012  ,    8.8070918716472662E-012  ,    8.8070918716472662E-012  ,    8.6675411680287898E-010  ,    8.6675411680287898E-010  ,    8.6675411680287898E-010  ,    8.6675411680287898E-010  ,    8.6675411680287898E-010  ,    8.6675411680287898E-010  ,    2.4856397515989428E-013  ,    2.4856397515989428E-013  ,    2.4856397515989428E-013  ,    2.4856397515989428E-013  ,    2.4856397515989428E-013  ,    2.4856397515989428E-013  , 
   85.150000000000006       ,    8.8059850981672236E-012  ,    8.8059850981672236E-012  ,    8.8059850981672236E-012  ,    8.8059850981672236E-012  ,    8.8059850981672236E-012  ,    8.8059850981672236E-012  ,    8.6688419338221751E-010  ,    8.6688419338221751E-010  ,    8.6688419338221751E-010  ,    8.6688419338221751E-010  ,    8.6688419338221751E-010  ,    8.6688419338221751E-010  ,    2.4861525643074512E-013  ,    2.4861525643074512E-013  ,    2.4861525643074512E-013  ,    2.4861525643074512E-013  ,    2.4861525643074512E-013  ,    2.4861525643074512E-013  , 
   86.140000000000001       ,    8.8049064546413797E-012  ,    8.8049064546413797E-012  ,    8.8049064546413797E-012  ,    8.8049064546413797E-012  ,    8.8049064546413797E-012  ,    8.8049064546413797E-012  ,    8.6701137155785033E-010  ,    8.6701137155785033E-010  ,    8.6701137155785033E-010  ,    8.6701137155785033E-010  ,    8.6701137155785033E-010  ,    8.6701137155785033E-010  ,    2.4866538179268354E-013  ,    2.4866538179268354E-013  ,    2.4866538179268354E-013  ,    2.4866538179268354E-013  ,    2.4866538179268354E-013  ,    2.4866538179268354E-013  , 
   87.129999999999995       ,    8.8038548902880921E-012  ,    8.8038548902880921E-012  ,    8.8038548902880921E-012  ,    8.8038548902880921E-012  ,    8.8038548902880921E-012  ,    8.8038548902880921E-012  ,    8.6713574709191892E-010  ,    8.6713574709191892E-010  ,    8.6713574709191892E-010  ,    8.6713574709191892E-010  ,    8.6713574709191892E-010  ,    8.6713574709191892E-010  ,    2.4871438988665867E-013  ,    2.4871438988665867E-013  ,    2.4871438988665867E-013  ,    2.4871438988665867E-013  ,    2.4871438988665867E-013  ,    2.4871438988665867E-013  , 
   88.120000000000005       ,    8.8028294056866143E-012  ,    8.8028294056866143E-012  ,    8.8028294056866143E-012  ,    8.8028294056866143E-012  ,    8.8028294056866143E-012  ,    8.8028294056866143E-012  ,    8.6725741157597366E-010  ,    8.6725741157597366E-010  ,    8.6725741157597366E-010  ,    8.6725741157597366E-010  ,    8.6725741157597366E-010  ,    8.6725741157597366E-010  ,    2.4876231765058873E-013  ,    2.4876231765058873E-013  ,    2.4876231765058873E-013  ,    2.4876231765058873E-013  ,    2.4876231765058873E-013  ,    2.4876231765058873E-013  , 
   89.109999999999999       ,    8.8018290496957548E-012  ,    8.8018290496957548E-012  ,    8.8018290496957548E-012  ,    8.8018290496957548E-012  ,    8.8018290496957548E-012  ,    8.8018290496957548E-012  ,    8.6737645265539893E-010  ,    8.6737645265539893E-010  ,    8.6737645265539893E-010  ,    8.6737645265539893E-010  ,    8.6737645265539893E-010  ,    8.6737645265539893E-010  ,    2.4880920041209641E-013  ,    2.4880920041209641E-013  ,    2.4880920041209641E-013  ,    2.4880920041209641E-013  ,    2.4880920041209641E-013  ,    2.4880920041209641E-013  , 
   90.099999999999994       ,    8.8008529165841466E-012  ,    8.8008529165841466E-012  ,    8.8008529165841466E-012  ,    8.8008529165841466E-012  ,    8.8008529165841466E-012  ,    8.8008529165841466E-012  ,    8.6749295423950969E-010  ,    8.6749295423950969E-010  ,    8.6749295423950969E-010  ,    8.6749295423950969E-010  ,    8.6749295423950969E-010  ,    8.6749295423950969E-010  ,    2.4885507197530256E-013  ,    2.4885507197530256E-013  ,    2.4885507197530256E-013  ,    2.4885507197530256E-013  ,    2.4885507197530256E-013  ,    2.4885507197530256E-013  , 
   91.090000000000003       ,    8.7999001433707098E-012  ,    8.7999001433707098E-012  ,    8.7999001433707098E-012  ,    8.7999001433707098E-012  ,    8.7999001433707098E-012  ,    8.7999001433707098E-012  ,    8.6760699669856340E-010  ,    8.6760699669856340E-010  ,    8.6760699669856340E-010  ,    8.6760699669856340E-010  ,    8.6760699669856340E-010  ,    8.6760699669856340E-010  ,    2.4889996470210565E-013  ,    2.4889996470210565E-013  ,    2.4889996470210565E-013  ,    2.4889996470210565E-013  ,    2.4889996470210565E-013  ,    2.4889996470210565E-013  , 
   92.079999999999998       ,    8.7989699073416669E-012  ,    8.7989699073416669E-012  ,    8.7989699073416669E-012  ,    8.7989699073416669E-012  ,    8.7989699073416669E-012  ,    8.7989699073416669E-012  ,    8.6771865704826172E-010  ,    8.6771865704826172E-010  ,    8.6771865704826172E-010  ,    8.6771865704826172E-010  ,    8.6771865704826172E-010  ,    8.6771865704826172E-010  ,    2.4894390958822956E-013  ,    2.4894390958822956E-013  ,    2.4894390958822956E-013  ,    2.4894390958822956E-013  ,    2.4894390958822956E-013  ,    2.4894390958822956E-013  , 
   93.069999999999993       ,    8.7980614237418415E-012  ,    8.7980614237418415E-012  ,    8.7980614237418415E-012  ,    8.7980614237418415E-012  ,    8.7980614237418415E-012  ,    8.7980614237418415E-012  ,    8.6782800912283629E-010  ,    8.6782800912283629E-010  ,    8.6782800912283629E-010  ,    8.6782800912283629E-010  ,    8.6782800912283629E-010  ,    8.6782800912283629E-010  ,    2.4898693633455273E-013  ,    2.4898693633455273E-013  ,    2.4898693633455273E-013  ,    2.4898693633455273E-013  ,    2.4898693633455273E-013  ,    2.4898693633455273E-013  , 
   94.060000000000002       ,    8.7971739436216556E-012  ,    8.7971739436216556E-012  ,    8.7971739436216556E-012  ,    8.7971739436216556E-012  ,    8.7971739436216556E-012  ,    8.7971739436216556E-012  ,    8.6793512373763202E-010  ,    8.6793512373763202E-010  ,    8.6793512373763202E-010  ,    8.6793512373763202E-010  ,    8.6793512373763202E-010  ,    8.6793512373763202E-010  ,    2.4902907341404851E-013  ,    2.4902907341404851E-013  ,    2.4902907341404851E-013  ,    2.4902907341404851E-013  ,    2.4902907341404851E-013  ,    2.4902907341404851E-013  , 
   95.049999999999997       ,    8.7963067518266138E-012  ,    8.7963067518266138E-012  ,    8.7963067518266138E-012  ,    8.7963067518266138E-012  ,    8.7963067518266138E-012  ,    8.7963067518266138E-012  ,    8.6804006884174369E-010  ,    8.6804006884174369E-010  ,    8.6804006884174369E-010  ,    8.6804006884174369E-010  ,    8.6804006884174369E-010  ,    8.6804006884174369E-010  ,    2.4907034813453416E-013  ,    2.4907034813453416E-013  ,    2.4907034813453416E-013  ,    2.4907034813453416E-013  ,    2.4907034813453416E-013  ,    2.4907034813453416E-013  , 
   96.040000000000006       ,    8.7954591651233986E-012  ,    8.7954591651233986E-012  ,    8.7954591651233986E-012  ,    8.7954591651233986E-012  ,    8.7954591651233986E-012  ,    8.7954591651233986E-012  ,    8.6814290966158656E-010  ,    8.6814290966158656E-010  ,    8.6814290966158656E-010  ,    8.6814290966158656E-010  ,    8.6814290966158656E-010  ,    8.6814290966158656E-010  ,    2.4911078669772643E-013  ,    2.4911078669772643E-013  ,    2.4911078669772643E-013  ,    2.4911078669772643E-013  ,    2.4911078669772643E-013  ,    2.4911078669772643E-013  , 
   97.030000000000001       ,    8.7946305304462133E-012  ,    8.7946305304462133E-012  ,    8.7946305304462133E-012  ,    8.7946305304462133E-012  ,    8.7946305304462133E-012  ,    8.7946305304462133E-012  ,    8.6824370883573148E-010  ,    8.6824370883573148E-010  ,    8.6824370883573148E-010  ,    8.6824370883573148E-010  ,    8.6824370883573148E-010  ,    8.6824370883573148E-010  ,    2.4915041425460597E-013  ,    2.4915041425460597E-013  ,    2.4915041425460597E-013  ,    2.4915041425460597E-013  ,    2.4915041425460597E-013  ,    2.4915041425460597E-013  , 
   98.019999999999996       ,    8.7938202232572907E-012  ,    8.7938202232572907E-012  ,    8.7938202232572907E-012  ,    8.7938202232572907E-012  ,    8.7938202232572907E-012  ,    8.7938202232572907E-012  ,    8.6834252654208779E-010  ,    8.6834252654208779E-010  ,    8.6834252654208779E-010  ,    8.6834252654208779E-010  ,    8.6834252654208779E-010  ,    8.6834252654208779E-010  ,    2.4918925495760713E-013  ,    2.4918925495760713E-013  ,    2.4918925495760713E-013  ,    2.4918925495760713E-013  ,    2.4918925495760713E-013  ,    2.4918925495760713E-013  , 
   99.010000000000005       ,    8.7930276460132067E-012  ,    8.7930276460132067E-012  ,    8.7930276460132067E-012  ,    8.7930276460132067E-012  ,    8.7930276460132067E-012  ,    8.7930276460132067E-012  ,    8.6843942061738430E-010  ,    8.6843942061738430E-010  ,    8.6843942061738430E-010  ,    8.6843942061738430E-010  ,    8.6843942061738430E-010  ,    8.6843942061738430E-010  ,    2.4922733200965166E-013  ,    2.4922733200965166E-013  ,    2.4922733200965166E-013  ,    2.4922733200965166E-013  ,    2.4922733200965166E-013  ,    2.4922733200965166E-013  , 
   100.00000000000000       ,    8.7922522267299399E-012  ,    8.7922522267299399E-012  ,    8.7922522267299399E-012  ,    8.7922522267299399E-012  ,    8.7922522267299399E-012  ,    8.7922522267299399E-012  ,    8.6853444666992344E-010  ,    8.6853444666992344E-010  ,    8.6853444666992344E-010  ,    8.6853444666992344E-010  ,    8.6853444666992344E-010  ,    8.6853444666992344E-010  ,    2.4926466771036307E-013  ,    2.4926466771036307E-013  ,    2.4926466771036307E-013  ,    2.4926466771036307E-013  ,    2.4926466771036307E-013  ,    2.4926466771036307E-013  , 
